emotion,image_path
surprise,all_test\surprise\train_train_02003_aligned.jpg
surprise,all_test\surprise\train_train_02011_aligned.jpg
surprise,all_test\surprise\train_train_02017_aligned.jpg
surprise,all_test\surprise\train_train_02088_aligned.jpg
surprise,all_test\surprise\train_train_02112_aligned.jpg
surprise,all_test\surprise\train_train_02127_aligned.jpg
surprise,all_test\surprise\train_train_02128_aligned.jpg
surprise,all_test\surprise\train_train_02133_aligned.jpg
surprise,all_test\surprise\train_train_02188_aligned.jpg
surprise,all_test\surprise\train_train_02212_aligned.jpg
surprise,all_test\surprise\train_train_02229_aligned.jpg
surprise,all_test\surprise\train_train_02232_aligned.jpg
surprise,all_test\surprise\train_train_02240_aligned.jpg
surprise,all_test\surprise\train_train_02243_aligned.jpg
surprise,all_test\surprise\train_train_02249_aligned.jpg
surprise,all_test\surprise\train_train_02254_aligned.jpg
surprise,all_test\surprise\train_train_02260_aligned.jpg
surprise,all_test\surprise\train_train_02270_aligned.jpg
surprise,all_test\surprise\train_train_02281_aligned.jpg
surprise,all_test\surprise\train_train_02286_aligned.jpg
surprise,all_test\surprise\train_train_02292_aligned.jpg
surprise,all_test\surprise\train_train_02299_aligned.jpg
surprise,all_test\surprise\train_train_02301_aligned.jpg
surprise,all_test\surprise\train_train_02319_aligned.jpg
surprise,all_test\surprise\train_train_02330_aligned.jpg
surprise,all_test\surprise\train_train_02342_aligned.jpg
surprise,all_test\surprise\train_train_02362_aligned.jpg
surprise,all_test\surprise\train_train_02380_aligned.jpg
surprise,all_test\surprise\train_train_02403_aligned.jpg
surprise,all_test\surprise\train_train_02404_aligned.jpg
surprise,all_test\surprise\train_train_02421_aligned.jpg
surprise,all_test\surprise\train_train_02426_aligned.jpg
surprise,all_test\surprise\train_train_02444_aligned.jpg
surprise,all_test\surprise\train_train_02446_aligned.jpg
surprise,all_test\surprise\train_train_02451_aligned.jpg
surprise,all_test\surprise\train_train_02462_aligned.jpg
surprise,all_test\surprise\train_train_02465_aligned.jpg
surprise,all_test\surprise\train_train_02471_aligned.jpg
surprise,all_test\surprise\train_train_02508_aligned.jpg
surprise,all_test\surprise\train_train_02512_aligned.jpg
surprise,all_test\surprise\train_train_02551_aligned.jpg
surprise,all_test\surprise\train_train_02560_aligned.jpg
surprise,all_test\surprise\train_train_02572_aligned.jpg
surprise,all_test\surprise\train_train_02578_aligned.jpg
surprise,all_test\surprise\train_train_02604_aligned.jpg
surprise,all_test\surprise\train_train_02608_aligned.jpg
surprise,all_test\surprise\train_train_02622_aligned.jpg
surprise,all_test\surprise\train_train_02625_aligned.jpg
surprise,all_test\surprise\train_train_02631_aligned.jpg
surprise,all_test\surprise\train_train_02636_aligned.jpg
surprise,all_test\surprise\train_train_02647_aligned.jpg
surprise,all_test\surprise\train_train_02654_aligned.jpg
surprise,all_test\surprise\train_train_02658_aligned.jpg
surprise,all_test\surprise\train_train_02683_aligned.jpg
surprise,all_test\surprise\train_train_02694_aligned.jpg
surprise,all_test\surprise\train_train_02720_aligned.jpg
surprise,all_test\surprise\train_train_02733_aligned.jpg
surprise,all_test\surprise\train_train_02778_aligned.jpg
surprise,all_test\surprise\train_train_02781_aligned.jpg
surprise,all_test\surprise\train_train_02813_aligned.jpg
surprise,all_test\surprise\train_train_02816_aligned.jpg
surprise,all_test\surprise\train_train_02819_aligned.jpg
surprise,all_test\surprise\train_train_02828_aligned.jpg
surprise,all_test\surprise\train_train_02839_aligned.jpg
surprise,all_test\surprise\train_train_02852_aligned.jpg
surprise,all_test\surprise\train_train_02859_aligned.jpg
surprise,all_test\surprise\train_train_02863_aligned.jpg
surprise,all_test\surprise\train_train_02864_aligned.jpg
surprise,all_test\surprise\train_train_02865_aligned.jpg
surprise,all_test\surprise\train_train_02866_aligned.jpg
surprise,all_test\surprise\train_train_02872_aligned.jpg
surprise,all_test\surprise\train_train_02907_aligned.jpg
surprise,all_test\surprise\train_train_02914_aligned.jpg
surprise,all_test\surprise\train_train_02926_aligned.jpg
surprise,all_test\surprise\train_train_02933_aligned.jpg
surprise,all_test\surprise\train_train_02934_aligned.jpg
surprise,all_test\surprise\train_train_02938_aligned.jpg
surprise,all_test\surprise\train_train_02945_aligned.jpg
surprise,all_test\surprise\train_train_02958_aligned.jpg
surprise,all_test\surprise\train_train_02973_aligned.jpg
surprise,all_test\surprise\train_train_02980_aligned.jpg
surprise,all_test\surprise\train_train_02991_aligned.jpg
surprise,all_test\surprise\train_train_03000_aligned.jpg
surprise,all_test\surprise\train_train_03005_aligned.jpg
surprise,all_test\surprise\train_train_03047_aligned.jpg
surprise,all_test\surprise\train_train_03048_aligned.jpg
surprise,all_test\surprise\train_train_03050_aligned.jpg
surprise,all_test\surprise\train_train_03086_aligned.jpg
surprise,all_test\surprise\train_train_03116_aligned.jpg
surprise,all_test\surprise\train_train_03120_aligned.jpg
surprise,all_test\surprise\train_train_03153_aligned.jpg
surprise,all_test\surprise\train_train_03163_aligned.jpg
surprise,all_test\surprise\train_train_03225_aligned.jpg
surprise,all_test\surprise\train_train_03226_aligned.jpg
surprise,all_test\surprise\train_train_03237_aligned.jpg
surprise,all_test\surprise\train_train_03239_aligned.jpg
surprise,all_test\surprise\train_train_03248_aligned.jpg
surprise,all_test\surprise\train_train_03286_aligned.jpg
surprise,all_test\surprise\train_train_03289_aligned.jpg
surprise,all_test\surprise\train_train_03302_aligned.jpg
surprise,all_test\surprise\train_train_03305_aligned.jpg
surprise,all_test\surprise\train_train_03315_aligned.jpg
surprise,all_test\surprise\train_train_03368_aligned.jpg
surprise,all_test\surprise\train_train_03371_aligned.jpg
surprise,all_test\surprise\train_train_03435_aligned.jpg
surprise,all_test\surprise\train_train_03436_aligned.jpg
surprise,all_test\surprise\train_train_03440_aligned.jpg
surprise,all_test\surprise\train_train_03441_aligned.jpg
surprise,all_test\surprise\train_train_03445_aligned.jpg
surprise,all_test\surprise\train_train_03460_aligned.jpg
surprise,all_test\surprise\train_train_03494_aligned.jpg
surprise,all_test\surprise\train_train_03495_aligned.jpg
surprise,all_test\surprise\train_train_03503_aligned.jpg
surprise,all_test\surprise\train_train_03507_aligned.jpg
surprise,all_test\surprise\train_train_03523_aligned.jpg
surprise,all_test\surprise\train_train_03524_aligned.jpg
surprise,all_test\surprise\train_train_03535_aligned.jpg
surprise,all_test\surprise\train_train_03536_aligned.jpg
surprise,all_test\surprise\train_train_03544_aligned.jpg
surprise,all_test\surprise\train_train_03545_aligned.jpg
surprise,all_test\surprise\train_train_03557_aligned.jpg
surprise,all_test\surprise\train_train_03567_aligned.jpg
surprise,all_test\surprise\train_train_03586_aligned.jpg
surprise,all_test\surprise\train_train_03609_aligned.jpg
surprise,all_test\surprise\train_train_03638_aligned.jpg
surprise,all_test\surprise\train_train_03641_aligned.jpg
surprise,all_test\surprise\train_train_03642_aligned.jpg
surprise,all_test\surprise\train_train_03647_aligned.jpg
surprise,all_test\surprise\train_train_03649_aligned.jpg
surprise,all_test\surprise\train_train_03661_aligned.jpg
surprise,all_test\surprise\train_train_03662_aligned.jpg
surprise,all_test\surprise\train_train_03664_aligned.jpg
surprise,all_test\surprise\train_train_03699_aligned.jpg
surprise,all_test\surprise\train_train_03704_aligned.jpg
surprise,all_test\surprise\train_train_03710_aligned.jpg
surprise,all_test\surprise\train_train_03715_aligned.jpg
surprise,all_test\surprise\train_train_03725_aligned.jpg
surprise,all_test\surprise\train_train_03729_aligned.jpg
surprise,all_test\surprise\train_train_03730_aligned.jpg
surprise,all_test\surprise\train_train_03734_aligned.jpg
surprise,all_test\surprise\train_train_03736_aligned.jpg
surprise,all_test\surprise\train_train_03741_aligned.jpg
surprise,all_test\surprise\train_train_03748_aligned.jpg
surprise,all_test\surprise\train_train_03763_aligned.jpg
surprise,all_test\surprise\train_train_03766_aligned.jpg
surprise,all_test\surprise\train_train_03767_aligned.jpg
surprise,all_test\surprise\train_train_03768_aligned.jpg
surprise,all_test\surprise\train_train_03776_aligned.jpg
surprise,all_test\surprise\train_train_03778_aligned.jpg
surprise,all_test\surprise\train_train_03790_aligned.jpg
surprise,all_test\surprise\train_train_03796_aligned.jpg
surprise,all_test\surprise\train_train_03799_aligned.jpg
surprise,all_test\surprise\train_train_03808_aligned.jpg
surprise,all_test\surprise\train_train_03818_aligned.jpg
surprise,all_test\surprise\train_train_03819_aligned.jpg
surprise,all_test\surprise\train_train_03821_aligned.jpg
surprise,all_test\surprise\train_train_03822_aligned.jpg
surprise,all_test\surprise\train_train_03838_aligned.jpg
surprise,all_test\surprise\train_train_03843_aligned.jpg
surprise,all_test\surprise\train_train_03851_aligned.jpg
surprise,all_test\surprise\train_train_03853_aligned.jpg
surprise,all_test\surprise\train_train_03866_aligned.jpg
surprise,all_test\surprise\train_train_03875_aligned.jpg
surprise,all_test\surprise\train_train_03877_aligned.jpg
surprise,all_test\surprise\train_train_03888_aligned.jpg
surprise,all_test\surprise\train_train_03897_aligned.jpg
surprise,all_test\surprise\train_train_03902_aligned.jpg
surprise,all_test\surprise\train_train_03903_aligned.jpg
surprise,all_test\surprise\train_train_03914_aligned.jpg
surprise,all_test\surprise\train_train_03922_aligned.jpg
surprise,all_test\surprise\train_train_03923_aligned.jpg
surprise,all_test\surprise\train_train_03924_aligned.jpg
surprise,all_test\surprise\train_train_03925_aligned.jpg
surprise,all_test\surprise\train_train_03926_aligned.jpg
surprise,all_test\surprise\train_train_03927_aligned.jpg
surprise,all_test\surprise\train_train_03930_aligned.jpg
surprise,all_test\surprise\train_train_03935_aligned.jpg
surprise,all_test\surprise\train_train_03938_aligned.jpg
surprise,all_test\surprise\train_train_03960_aligned.jpg
surprise,all_test\surprise\train_train_03961_aligned.jpg
surprise,all_test\surprise\train_train_03966_aligned.jpg
surprise,all_test\surprise\train_train_03967_aligned.jpg
surprise,all_test\surprise\train_train_03968_aligned.jpg
surprise,all_test\surprise\train_train_03969_aligned.jpg
surprise,all_test\surprise\train_train_03975_aligned.jpg
surprise,all_test\surprise\train_train_03984_aligned.jpg
surprise,all_test\surprise\train_train_03988_aligned.jpg
surprise,all_test\surprise\train_train_03996_aligned.jpg
surprise,all_test\surprise\train_train_03999_aligned.jpg
surprise,all_test\surprise\train_train_04003_aligned.jpg
surprise,all_test\surprise\train_train_04008_aligned.jpg
surprise,all_test\surprise\train_train_04014_aligned.jpg
surprise,all_test\surprise\train_train_04017_aligned.jpg
surprise,all_test\surprise\train_train_04025_aligned.jpg
surprise,all_test\surprise\train_train_04033_aligned.jpg
surprise,all_test\surprise\train_train_04044_aligned.jpg
surprise,all_test\surprise\train_train_04047_aligned.jpg
surprise,all_test\surprise\train_train_04054_aligned.jpg
surprise,all_test\surprise\train_train_04055_aligned.jpg
surprise,all_test\surprise\train_train_04058_aligned.jpg
surprise,all_test\surprise\train_train_04061_aligned.jpg
surprise,all_test\surprise\train_train_04062_aligned.jpg
surprise,all_test\surprise\train_train_04067_aligned.jpg
surprise,all_test\surprise\train_train_04075_aligned.jpg
surprise,all_test\surprise\train_train_04080_aligned.jpg
surprise,all_test\surprise\train_train_04092_aligned.jpg
surprise,all_test\surprise\train_train_04096_aligned.jpg
surprise,all_test\surprise\train_train_04098_aligned.jpg
surprise,all_test\surprise\train_train_04099_aligned.jpg
surprise,all_test\surprise\train_train_04101_aligned.jpg
surprise,all_test\surprise\train_train_04107_aligned.jpg
surprise,all_test\surprise\train_train_04108_aligned.jpg
surprise,all_test\surprise\train_train_04112_aligned.jpg
surprise,all_test\surprise\train_train_04122_aligned.jpg
surprise,all_test\surprise\train_train_04128_aligned.jpg
surprise,all_test\surprise\train_train_04131_aligned.jpg
surprise,all_test\surprise\train_train_04134_aligned.jpg
surprise,all_test\surprise\train_train_04139_aligned.jpg
surprise,all_test\surprise\train_train_04146_aligned.jpg
surprise,all_test\surprise\train_train_04155_aligned.jpg
surprise,all_test\surprise\train_train_04168_aligned.jpg
surprise,all_test\surprise\train_train_04186_aligned.jpg
surprise,all_test\surprise\train_train_04198_aligned.jpg
surprise,all_test\surprise\train_train_04206_aligned.jpg
surprise,all_test\surprise\train_train_04213_aligned.jpg
surprise,all_test\surprise\train_train_04214_aligned.jpg
surprise,all_test\surprise\train_train_04217_aligned.jpg
surprise,all_test\surprise\train_train_04220_aligned.jpg
surprise,all_test\surprise\train_train_04225_aligned.jpg
surprise,all_test\surprise\train_train_04229_aligned.jpg
surprise,all_test\surprise\train_train_04236_aligned.jpg
surprise,all_test\surprise\train_train_04245_aligned.jpg
surprise,all_test\surprise\train_train_04248_aligned.jpg
surprise,all_test\surprise\train_train_04250_aligned.jpg
surprise,all_test\surprise\train_train_04251_aligned.jpg
surprise,all_test\surprise\train_train_04253_aligned.jpg
surprise,all_test\surprise\train_train_04262_aligned.jpg
surprise,all_test\surprise\train_train_04272_aligned.jpg
surprise,all_test\surprise\train_train_04273_aligned.jpg
surprise,all_test\surprise\train_train_04275_aligned.jpg
surprise,all_test\surprise\train_train_04284_aligned.jpg
surprise,all_test\surprise\train_train_04285_aligned.jpg
surprise,all_test\surprise\train_train_04289_aligned.jpg
surprise,all_test\surprise\train_train_04295_aligned.jpg
surprise,all_test\surprise\train_train_04302_aligned.jpg
surprise,all_test\surprise\train_train_04304_aligned.jpg
surprise,all_test\surprise\train_train_04314_aligned.jpg
surprise,all_test\surprise\train_train_04319_aligned.jpg
surprise,all_test\surprise\train_train_04322_aligned.jpg
surprise,all_test\surprise\train_train_04323_aligned.jpg
surprise,all_test\surprise\train_train_04325_aligned.jpg
surprise,all_test\surprise\train_train_04326_aligned.jpg
surprise,all_test\surprise\train_train_04331_aligned.jpg
surprise,all_test\surprise\train_train_04345_aligned.jpg
surprise,all_test\surprise\train_train_04346_aligned.jpg
surprise,all_test\surprise\train_train_04349_aligned.jpg
surprise,all_test\surprise\train_train_04356_aligned.jpg
surprise,all_test\surprise\train_train_04357_aligned.jpg
surprise,all_test\surprise\train_train_04358_aligned.jpg
surprise,all_test\surprise\train_train_04359_aligned.jpg
surprise,all_test\surprise\train_train_04374_aligned.jpg
surprise,all_test\surprise\train_train_04379_aligned.jpg
surprise,all_test\surprise\train_train_04388_aligned.jpg
surprise,all_test\surprise\train_train_04395_aligned.jpg
surprise,all_test\surprise\train_train_04396_aligned.jpg
surprise,all_test\surprise\train_train_04397_aligned.jpg
surprise,all_test\surprise\train_train_04399_aligned.jpg
surprise,all_test\surprise\train_train_04408_aligned.jpg
surprise,all_test\surprise\train_train_04409_aligned.jpg
surprise,all_test\surprise\train_train_04411_aligned.jpg
surprise,all_test\surprise\train_train_04414_aligned.jpg
surprise,all_test\surprise\train_train_04415_aligned.jpg
surprise,all_test\surprise\train_train_04419_aligned.jpg
surprise,all_test\surprise\train_train_04423_aligned.jpg
surprise,all_test\surprise\train_train_04426_aligned.jpg
surprise,all_test\surprise\train_train_04430_aligned.jpg
surprise,all_test\surprise\train_train_04439_aligned.jpg
surprise,all_test\surprise\train_train_04444_aligned.jpg
surprise,all_test\surprise\train_train_04447_aligned.jpg
surprise,all_test\surprise\train_train_04458_aligned.jpg
surprise,all_test\surprise\train_train_04463_aligned.jpg
surprise,all_test\surprise\train_train_04464_aligned.jpg
surprise,all_test\surprise\train_train_04500_aligned.jpg
surprise,all_test\surprise\train_train_04503_aligned.jpg
surprise,all_test\surprise\train_train_04507_aligned.jpg
surprise,all_test\surprise\train_train_04510_aligned.jpg
surprise,all_test\surprise\train_train_04512_aligned.jpg
surprise,all_test\surprise\train_train_04513_aligned.jpg
surprise,all_test\surprise\train_train_04517_aligned.jpg
surprise,all_test\surprise\train_train_04527_aligned.jpg
surprise,all_test\surprise\train_train_04528_aligned.jpg
surprise,all_test\surprise\train_train_04530_aligned.jpg
surprise,all_test\surprise\train_train_04537_aligned.jpg
surprise,all_test\surprise\train_train_04543_aligned.jpg
surprise,all_test\surprise\train_train_04550_aligned.jpg
surprise,all_test\surprise\train_train_04553_aligned.jpg
surprise,all_test\surprise\train_train_04554_aligned.jpg
surprise,all_test\surprise\train_train_04559_aligned.jpg
surprise,all_test\surprise\train_train_04563_aligned.jpg
surprise,all_test\surprise\train_train_04572_aligned.jpg
surprise,all_test\surprise\train_train_04592_aligned.jpg
surprise,all_test\surprise\train_train_04601_aligned.jpg
surprise,all_test\surprise\train_train_04604_aligned.jpg
surprise,all_test\surprise\train_train_04626_aligned.jpg
surprise,all_test\surprise\train_train_04637_aligned.jpg
surprise,all_test\surprise\train_train_04642_aligned.jpg
surprise,all_test\surprise\train_train_04651_aligned.jpg
surprise,all_test\surprise\train_train_04659_aligned.jpg
surprise,all_test\surprise\train_train_04667_aligned.jpg
surprise,all_test\surprise\train_train_04677_aligned.jpg
surprise,all_test\surprise\train_train_04678_aligned.jpg
surprise,all_test\surprise\train_train_04680_aligned.jpg
surprise,all_test\surprise\train_train_04684_aligned.jpg
surprise,all_test\surprise\train_train_04686_aligned.jpg
surprise,all_test\surprise\train_train_04689_aligned.jpg
surprise,all_test\surprise\train_train_04696_aligned.jpg
surprise,all_test\surprise\train_train_04698_aligned.jpg
surprise,all_test\surprise\train_train_04699_aligned.jpg
surprise,all_test\surprise\train_train_04722_aligned.jpg
surprise,all_test\surprise\train_train_04723_aligned.jpg
surprise,all_test\surprise\train_train_04737_aligned.jpg
surprise,all_test\surprise\train_train_04746_aligned.jpg
surprise,all_test\surprise\train_train_04755_aligned.jpg
surprise,all_test\surprise\train_train_04757_aligned.jpg
surprise,all_test\surprise\train_train_04768_aligned.jpg
surprise,all_test\surprise\train_train_04771_aligned.jpg
surprise,all_test\surprise\train_train_04775_aligned.jpg
surprise,all_test\surprise\train_train_04802_aligned.jpg
surprise,all_test\surprise\train_train_04805_aligned.jpg
surprise,all_test\surprise\train_train_04826_aligned.jpg
surprise,all_test\surprise\train_train_04834_aligned.jpg
surprise,all_test\surprise\train_train_04841_aligned.jpg
surprise,all_test\surprise\train_train_04842_aligned.jpg
surprise,all_test\surprise\train_train_04843_aligned.jpg
surprise,all_test\surprise\train_train_04850_aligned.jpg
surprise,all_test\surprise\train_train_04861_aligned.jpg
surprise,all_test\surprise\train_train_04882_aligned.jpg
surprise,all_test\surprise\train_train_04891_aligned.jpg
surprise,all_test\surprise\train_train_04894_aligned.jpg
surprise,all_test\surprise\train_train_04896_aligned.jpg
surprise,all_test\surprise\train_train_04905_aligned.jpg
surprise,all_test\surprise\train_train_04922_aligned.jpg
surprise,all_test\surprise\train_train_04927_aligned.jpg
surprise,all_test\surprise\train_train_04935_aligned.jpg
surprise,all_test\surprise\train_train_04939_aligned.jpg
surprise,all_test\surprise\train_train_04942_aligned.jpg
surprise,all_test\surprise\train_train_04946_aligned.jpg
surprise,all_test\surprise\train_train_04950_aligned.jpg
surprise,all_test\surprise\train_train_04951_aligned.jpg
surprise,all_test\surprise\train_train_04961_aligned.jpg
surprise,all_test\surprise\train_train_04962_aligned.jpg
surprise,all_test\surprise\train_train_04964_aligned.jpg
surprise,all_test\surprise\train_train_04972_aligned.jpg
surprise,all_test\surprise\train_train_04996_aligned.jpg
surprise,all_test\surprise\train_train_05002_aligned.jpg
surprise,all_test\surprise\train_train_05005_aligned.jpg
surprise,all_test\surprise\train_train_05007_aligned.jpg
surprise,all_test\surprise\train_train_05009_aligned.jpg
surprise,all_test\surprise\train_train_05010_aligned.jpg
surprise,all_test\surprise\train_train_05012_aligned.jpg
surprise,all_test\surprise\train_train_05013_aligned.jpg
surprise,all_test\surprise\train_train_05014_aligned.jpg
surprise,all_test\surprise\train_train_05017_aligned.jpg
surprise,all_test\surprise\train_train_05019_aligned.jpg
surprise,all_test\surprise\train_train_05020_aligned.jpg
surprise,all_test\surprise\train_train_05023_aligned.jpg
surprise,all_test\surprise\train_train_05032_aligned.jpg
surprise,all_test\surprise\train_train_05035_aligned.jpg
surprise,all_test\surprise\train_train_05037_aligned.jpg
surprise,all_test\surprise\train_train_05039_aligned.jpg
surprise,all_test\surprise\train_train_05047_aligned.jpg
surprise,all_test\surprise\train_train_05051_aligned.jpg
surprise,all_test\surprise\train_train_05055_aligned.jpg
surprise,all_test\surprise\train_train_05057_aligned.jpg
surprise,all_test\surprise\train_train_05062_aligned.jpg
surprise,all_test\surprise\train_train_05065_aligned.jpg
surprise,all_test\surprise\train_train_05074_aligned.jpg
surprise,all_test\surprise\train_train_05084_aligned.jpg
surprise,all_test\surprise\train_train_05089_aligned.jpg
surprise,all_test\surprise\train_train_05090_aligned.jpg
surprise,all_test\surprise\train_train_05092_aligned.jpg
surprise,all_test\surprise\train_train_05108_aligned.jpg
surprise,all_test\surprise\train_train_05109_aligned.jpg
surprise,all_test\surprise\train_train_05116_aligned.jpg
surprise,all_test\surprise\train_train_05118_aligned.jpg
surprise,all_test\surprise\train_train_05120_aligned.jpg
surprise,all_test\surprise\train_train_05129_aligned.jpg
surprise,all_test\surprise\train_train_05144_aligned.jpg
surprise,all_test\surprise\train_train_05145_aligned.jpg
surprise,all_test\surprise\train_train_05157_aligned.jpg
surprise,all_test\surprise\train_train_05160_aligned.jpg
surprise,all_test\surprise\train_train_05167_aligned.jpg
surprise,all_test\surprise\train_train_05169_aligned.jpg
surprise,all_test\surprise\train_train_05178_aligned.jpg
surprise,all_test\surprise\train_train_05179_aligned.jpg
surprise,all_test\surprise\train_train_05181_aligned.jpg
surprise,all_test\surprise\train_train_05182_aligned.jpg
surprise,all_test\surprise\train_train_05185_aligned.jpg
surprise,all_test\surprise\train_train_05193_aligned.jpg
surprise,all_test\surprise\train_train_05201_aligned.jpg
surprise,all_test\surprise\train_train_05202_aligned.jpg
surprise,all_test\surprise\train_train_05212_aligned.jpg
surprise,all_test\surprise\train_train_05213_aligned.jpg
surprise,all_test\surprise\train_train_05226_aligned.jpg
surprise,all_test\surprise\train_train_05228_aligned.jpg
surprise,all_test\surprise\train_train_05234_aligned.jpg
surprise,all_test\surprise\train_train_05237_aligned.jpg
surprise,all_test\surprise\train_train_05239_aligned.jpg
surprise,all_test\surprise\train_train_05269_aligned.jpg
surprise,all_test\surprise\train_train_05272_aligned.jpg
surprise,all_test\surprise\train_train_05277_aligned.jpg
surprise,all_test\surprise\train_train_05279_aligned.jpg
surprise,all_test\surprise\train_train_05283_aligned.jpg
surprise,all_test\surprise\train_train_05293_aligned.jpg
surprise,all_test\surprise\train_train_05294_aligned.jpg
surprise,all_test\surprise\train_train_05295_aligned.jpg
surprise,all_test\surprise\train_train_05297_aligned.jpg
surprise,all_test\surprise\train_train_05301_aligned.jpg
surprise,all_test\surprise\train_train_05303_aligned.jpg
surprise,all_test\surprise\train_train_05332_aligned.jpg
surprise,all_test\surprise\train_train_05335_aligned.jpg
surprise,all_test\surprise\train_train_05343_aligned.jpg
surprise,all_test\surprise\train_train_05344_aligned.jpg
surprise,all_test\surprise\train_train_05348_aligned.jpg
surprise,all_test\surprise\train_train_05349_aligned.jpg
surprise,all_test\surprise\train_train_05351_aligned.jpg
surprise,all_test\surprise\train_train_05354_aligned.jpg
surprise,all_test\surprise\train_train_05355_aligned.jpg
surprise,all_test\surprise\train_train_05364_aligned.jpg
surprise,all_test\surprise\train_train_05365_aligned.jpg
surprise,all_test\surprise\train_train_05372_aligned.jpg
surprise,all_test\surprise\train_train_05380_aligned.jpg
surprise,all_test\surprise\train_train_05383_aligned.jpg
surprise,all_test\surprise\train_train_05387_aligned.jpg
surprise,all_test\surprise\train_train_05390_aligned.jpg
surprise,all_test\surprise\train_train_05391_aligned.jpg
surprise,all_test\surprise\train_train_05417_aligned.jpg
surprise,all_test\surprise\train_train_05423_aligned.jpg
surprise,all_test\surprise\train_train_05432_aligned.jpg
surprise,all_test\surprise\train_train_05434_aligned.jpg
surprise,all_test\surprise\train_train_05439_aligned.jpg
surprise,all_test\surprise\train_train_05440_aligned.jpg
surprise,all_test\surprise\train_train_05441_aligned.jpg
surprise,all_test\surprise\train_train_05451_aligned.jpg
surprise,all_test\surprise\train_train_05452_aligned.jpg
surprise,all_test\surprise\train_train_05456_aligned.jpg
surprise,all_test\surprise\train_train_05458_aligned.jpg
surprise,all_test\surprise\train_train_05459_aligned.jpg
surprise,all_test\surprise\train_train_05462_aligned.jpg
surprise,all_test\surprise\train_train_05464_aligned.jpg
surprise,all_test\surprise\train_train_05473_aligned.jpg
surprise,all_test\surprise\train_train_05474_aligned.jpg
surprise,all_test\surprise\train_train_05475_aligned.jpg
surprise,all_test\surprise\train_train_05486_aligned.jpg
surprise,all_test\surprise\train_train_05492_aligned.jpg
surprise,all_test\surprise\train_train_05495_aligned.jpg
surprise,all_test\surprise\train_train_05499_aligned.jpg
surprise,all_test\surprise\train_train_05506_aligned.jpg
surprise,all_test\surprise\train_train_05523_aligned.jpg
surprise,all_test\surprise\train_train_05526_aligned.jpg
surprise,all_test\surprise\train_train_05539_aligned.jpg
surprise,all_test\surprise\train_train_05540_aligned.jpg
surprise,all_test\surprise\train_train_05547_aligned.jpg
surprise,all_test\surprise\train_train_05555_aligned.jpg
surprise,all_test\surprise\train_train_05569_aligned.jpg
surprise,all_test\surprise\train_train_05576_aligned.jpg
surprise,all_test\surprise\train_train_05585_aligned.jpg
surprise,all_test\surprise\train_train_05589_aligned.jpg
surprise,all_test\surprise\train_train_05592_aligned.jpg
surprise,all_test\surprise\train_train_05593_aligned.jpg
surprise,all_test\surprise\train_train_05608_aligned.jpg
surprise,all_test\surprise\train_train_05610_aligned.jpg
surprise,all_test\surprise\train_train_05615_aligned.jpg
surprise,all_test\surprise\train_train_05619_aligned.jpg
surprise,all_test\surprise\train_train_05620_aligned.jpg
surprise,all_test\surprise\train_train_05623_aligned.jpg
surprise,all_test\surprise\train_train_05632_aligned.jpg
surprise,all_test\surprise\train_train_05637_aligned.jpg
surprise,all_test\surprise\train_train_05653_aligned.jpg
surprise,all_test\surprise\train_train_05662_aligned.jpg
surprise,all_test\surprise\train_train_05663_aligned.jpg
surprise,all_test\surprise\train_train_05674_aligned.jpg
surprise,all_test\surprise\train_train_05677_aligned.jpg
surprise,all_test\surprise\train_train_05683_aligned.jpg
surprise,all_test\surprise\train_train_05690_aligned.jpg
surprise,all_test\surprise\train_train_05694_aligned.jpg
surprise,all_test\surprise\train_train_05697_aligned.jpg
surprise,all_test\surprise\train_train_05708_aligned.jpg
surprise,all_test\surprise\train_train_05709_aligned.jpg
surprise,all_test\surprise\train_train_05710_aligned.jpg
surprise,all_test\surprise\train_train_05735_aligned.jpg
surprise,all_test\surprise\train_train_05739_aligned.jpg
surprise,all_test\surprise\train_train_05747_aligned.jpg
surprise,all_test\surprise\train_train_05760_aligned.jpg
surprise,all_test\surprise\train_train_05768_aligned.jpg
surprise,all_test\surprise\train_train_05769_aligned.jpg
surprise,all_test\surprise\train_train_05770_aligned.jpg
surprise,all_test\surprise\train_train_05778_aligned.jpg
surprise,all_test\surprise\train_train_05782_aligned.jpg
surprise,all_test\surprise\train_train_05792_aligned.jpg
surprise,all_test\surprise\train_train_05797_aligned.jpg
surprise,all_test\surprise\train_train_05802_aligned.jpg
surprise,all_test\surprise\train_train_05804_aligned.jpg
surprise,all_test\surprise\train_train_05820_aligned.jpg
surprise,all_test\surprise\train_train_05821_aligned.jpg
surprise,all_test\surprise\train_train_05823_aligned.jpg
surprise,all_test\surprise\train_train_05824_aligned.jpg
surprise,all_test\surprise\train_train_05847_aligned.jpg
surprise,all_test\surprise\train_train_05848_aligned.jpg
surprise,all_test\surprise\train_train_05857_aligned.jpg
surprise,all_test\surprise\train_train_05867_aligned.jpg
surprise,all_test\surprise\train_train_05869_aligned.jpg
surprise,all_test\surprise\train_train_05880_aligned.jpg
surprise,all_test\surprise\train_train_05886_aligned.jpg
surprise,all_test\surprise\train_train_05905_aligned.jpg
surprise,all_test\surprise\train_train_05906_aligned.jpg
surprise,all_test\surprise\train_train_05917_aligned.jpg
surprise,all_test\surprise\train_train_05923_aligned.jpg
