emotion,image_path,label,model_name,response_time,prediction_continuos,predicted_emotion
neutral,all_test\neutral\train_train_11372_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.10%
disgust: 0.04%
fear: 0.95%
happy: 0.52%
sad: 50.10%
surprise: 0.00%
neutral: 47.29%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11373_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.99%
disgust: 0.00%
fear: 0.14%
happy: 19.11%
sad: 3.57%
surprise: 0.00%
neutral: 76.20%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11374_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.09%
disgust: 0.01%
fear: 7.80%
happy: 3.38%
sad: 4.75%
surprise: 0.11%
neutral: 82.86%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11375_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 8.12%
disgust: 0.00%
fear: 5.41%
happy: 0.05%
sad: 30.88%
surprise: 0.00%
neutral: 55.54%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11376_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 4.49%
disgust: 0.00%
fear: 0.06%
happy: 0.00%
sad: 51.29%
surprise: 0.00%
neutral: 44.17%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11377_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.06%
disgust: 0.00%
fear: 0.01%
happy: 0.00%
sad: 0.05%
surprise: 0.00%
neutral: 99.87%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11378_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 20.06%
disgust: 0.00%
fear: 0.15%
happy: 16.47%
sad: 37.60%
surprise: 0.19%
neutral: 25.52%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11379_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.12%
disgust: 0.00%
fear: 1.50%
happy: 0.00%
sad: 80.09%
surprise: 0.00%
neutral: 17.29%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11380_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 60.68%
disgust: 0.01%
fear: 1.22%
happy: 0.03%
sad: 25.02%
surprise: 0.00%
neutral: 13.04%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11381_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.15%
disgust: 0.00%
fear: 7.72%
happy: 0.02%
sad: 54.53%
surprise: 0.05%
neutral: 36.52%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11382_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.04%
disgust: 0.00%
fear: 15.55%
happy: 0.58%
sad: 0.52%
surprise: 0.00%
neutral: 83.31%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11383_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.94%
disgust: 0.00%
fear: 0.95%
happy: 20.29%
sad: 0.52%
surprise: 0.08%
neutral: 77.22%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11384_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.17%
disgust: 0.00%
fear: 1.66%
happy: 0.02%
sad: 6.90%
surprise: 0.00%
neutral: 89.25%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11385_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 5.54%
disgust: 0.00%
fear: 0.90%
happy: 0.12%
sad: 13.38%
surprise: 0.00%
neutral: 80.06%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11386_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 100.00%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11387_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 100.00%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11388_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.09%
disgust: 0.00%
fear: 0.01%
happy: 0.00%
sad: 0.51%
surprise: 0.01%
neutral: 99.39%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11389_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.11%
disgust: 0.00%
fear: 0.05%
happy: 0.01%
sad: 0.66%
surprise: 0.00%
neutral: 99.17%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11390_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 99.99%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11391_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.17%
surprise: 0.00%
neutral: 99.81%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11392_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.42%
disgust: 0.00%
fear: 0.08%
happy: 40.17%
sad: 44.21%
surprise: 0.00%
neutral: 15.12%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11393_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 17.64%
disgust: 0.00%
fear: 0.00%
happy: 5.83%
sad: 0.87%
surprise: 0.00%
neutral: 75.66%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11394_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 65.76%
disgust: 0.01%
fear: 0.23%
happy: 28.76%
sad: 0.42%
surprise: 0.00%
neutral: 4.82%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11395_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 51.18%
happy: 0.00%
sad: 48.46%
surprise: 0.00%
neutral: 0.32%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11396_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.41%
disgust: 0.01%
fear: 0.01%
happy: 38.83%
sad: 50.28%
surprise: 0.00%
neutral: 10.47%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11397_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 80.31%
disgust: 0.02%
fear: 2.42%
happy: 0.03%
sad: 11.02%
surprise: 0.00%
neutral: 6.20%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11398_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 4.35%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 6.26%
surprise: 0.00%
neutral: 89.38%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11399_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.48%
disgust: 0.00%
fear: 4.96%
happy: 84.25%
sad: 6.00%
surprise: 0.02%
neutral: 4.29%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11400_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.49%
disgust: 0.00%
fear: 0.09%
happy: 0.01%
sad: 9.78%
surprise: 0.00%
neutral: 88.62%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11401_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 12.91%
disgust: 0.00%
fear: 1.09%
happy: 0.04%
sad: 33.79%
surprise: 0.00%
neutral: 52.16%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11402_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 73.91%
disgust: 0.02%
fear: 1.16%
happy: 0.00%
sad: 15.95%
surprise: 0.06%
neutral: 8.89%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11403_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 100.00%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11404_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.84%
disgust: 0.00%
fear: 22.02%
happy: 50.35%
sad: 6.36%
surprise: 0.09%
neutral: 19.34%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11405_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.02%
surprise: 0.00%
neutral: 99.97%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11406_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.78%
disgust: 0.00%
fear: 0.00%
happy: 0.18%
sad: 0.56%
surprise: 0.00%
neutral: 95.48%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11407_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 13.68%
disgust: 0.00%
fear: 12.19%
happy: 0.08%
sad: 34.49%
surprise: 0.64%
neutral: 38.93%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11408_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.09%
disgust: 0.00%
fear: 0.01%
happy: 14.87%
sad: 1.21%
surprise: 0.01%
neutral: 83.81%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11409_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 10.66%
happy: 18.46%
sad: 30.09%
surprise: 0.08%
neutral: 40.69%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11410_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.36%
disgust: 0.00%
fear: 0.10%
happy: 0.00%
sad: 17.80%
surprise: 0.00%
neutral: 79.75%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11411_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 21.36%
sad: 0.03%
surprise: 0.00%
neutral: 78.61%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11412_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 7.20%
disgust: 0.00%
fear: 0.53%
happy: 3.45%
sad: 3.98%
surprise: 0.00%
neutral: 84.83%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11413_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 92.92%
sad: 1.64%
surprise: 0.00%
neutral: 5.44%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11414_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 24.81%
happy: 74.84%
sad: 0.23%
surprise: 0.04%
neutral: 0.09%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11415_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 18.45%
disgust: 0.00%
fear: 3.90%
happy: 4.37%
sad: 2.93%
surprise: 0.09%
neutral: 70.26%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11416_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 50.28%
disgust: 0.00%
fear: 0.78%
happy: 0.00%
sad: 16.27%
surprise: 0.00%
neutral: 32.68%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11417_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.04%
disgust: 0.00%
fear: 0.64%
happy: 0.00%
sad: 90.45%
surprise: 0.00%
neutral: 8.87%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11418_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.92%
disgust: 0.00%
fear: 18.53%
happy: 0.46%
sad: 9.16%
surprise: 0.05%
neutral: 70.88%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11419_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.96%
disgust: 0.01%
fear: 70.71%
happy: 0.18%
sad: 21.97%
surprise: 0.55%
neutral: 3.63%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11420_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 3.22%
disgust: 0.00%
fear: 0.16%
happy: 0.02%
sad: 1.55%
surprise: 0.03%
neutral: 95.03%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11421_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 11.47%
disgust: 0.02%
fear: 13.31%
happy: 0.01%
sad: 50.20%
surprise: 0.01%
neutral: 24.99%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11422_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 73.96%
disgust: 0.00%
fear: 0.04%
happy: 0.00%
sad: 14.57%
surprise: 0.00%
neutral: 11.43%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11423_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.93%
disgust: 0.00%
fear: 0.83%
happy: 0.04%
sad: 8.56%
surprise: 0.00%
neutral: 89.64%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11424_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.22%
disgust: 0.00%
fear: 0.05%
happy: 0.02%
sad: 0.04%
surprise: 0.08%
neutral: 96.61%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11425_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.51%
disgust: 0.00%
fear: 0.00%
happy: 0.02%
sad: 0.88%
surprise: 0.00%
neutral: 97.59%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11426_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.14%
disgust: 0.00%
fear: 1.69%
happy: 0.05%
sad: 7.93%
surprise: 0.04%
neutral: 90.15%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11427_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.14%
disgust: 0.00%
fear: 0.11%
happy: 0.31%
sad: 8.03%
surprise: 0.00%
neutral: 90.40%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11428_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.39%
disgust: 0.00%
fear: 0.00%
happy: 98.01%
sad: 0.07%
surprise: 0.02%
neutral: 1.51%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11429_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.18%
disgust: 0.00%
fear: 4.22%
happy: 0.00%
sad: 40.56%
surprise: 0.00%
neutral: 52.04%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11430_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.05%
happy: 0.03%
sad: 1.44%
surprise: 0.00%
neutral: 98.48%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11431_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 33.26%
disgust: 0.00%
fear: 0.32%
happy: 0.00%
sad: 14.87%
surprise: 0.00%
neutral: 51.55%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11432_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.01%
happy: 0.00%
sad: 0.27%
surprise: 0.00%
neutral: 99.71%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11433_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 50.98%
disgust: 0.00%
fear: 0.62%
happy: 0.04%
sad: 14.81%
surprise: 0.00%
neutral: 33.54%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11434_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.93%
disgust: 0.00%
fear: 0.45%
happy: 0.01%
sad: 43.31%
surprise: 0.00%
neutral: 53.30%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11435_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.49%
disgust: 0.00%
fear: 0.00%
happy: 10.65%
sad: 34.76%
surprise: 0.00%
neutral: 54.11%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11436_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.16%
surprise: 0.00%
neutral: 99.81%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11437_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 5.73%
disgust: 0.00%
fear: 8.99%
happy: 0.00%
sad: 21.07%
surprise: 0.00%
neutral: 64.21%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11438_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.00%
happy: 98.86%
sad: 1.09%
surprise: 0.00%
neutral: 0.04%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11439_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 36.06%
disgust: 0.01%
fear: 12.97%
happy: 39.60%
sad: 6.34%
surprise: 2.11%
neutral: 2.92%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11440_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 9.76%
disgust: 0.00%
fear: 0.02%
happy: 0.14%
sad: 1.18%
surprise: 0.00%
neutral: 88.89%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11441_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.32%
disgust: 0.00%
fear: 0.00%
happy: 92.85%
sad: 5.53%
surprise: 0.00%
neutral: 1.30%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11442_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.65%
disgust: 0.00%
fear: 3.46%
happy: 3.33%
sad: 8.85%
surprise: 0.03%
neutral: 81.67%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11443_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.05%
disgust: 0.00%
fear: 0.10%
happy: 75.53%
sad: 0.30%
surprise: 0.04%
neutral: 23.98%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11444_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 4.47%
disgust: 0.01%
fear: 5.06%
happy: 59.60%
sad: 7.79%
surprise: 0.30%
neutral: 22.78%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11445_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 31.11%
disgust: 0.00%
fear: 0.01%
happy: 0.01%
sad: 6.94%
surprise: 0.00%
neutral: 61.94%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11446_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 94.39%
happy: 2.09%
sad: 1.84%
surprise: 0.09%
neutral: 1.57%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11447_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 11.61%
disgust: 0.00%
fear: 59.29%
happy: 0.00%
sad: 26.78%
surprise: 0.00%
neutral: 2.31%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11448_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.99%
disgust: 0.00%
fear: 1.52%
happy: 0.01%
sad: 11.06%
surprise: 0.00%
neutral: 85.41%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11449_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 72.86%
disgust: 0.00%
fear: 0.12%
happy: 0.01%
sad: 15.42%
surprise: 0.00%
neutral: 11.57%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11450_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.52%
sad: 0.41%
surprise: 0.00%
neutral: 0.07%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11451_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 1.22%
disgust: 0.03%
fear: 24.32%
happy: 0.98%
sad: 26.57%
surprise: 0.01%
neutral: 46.88%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11452_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 69.71%
disgust: 0.98%
fear: 1.99%
happy: 0.42%
sad: 18.46%
surprise: 0.00%
neutral: 8.44%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11453_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 20.46%
disgust: 0.00%
fear: 0.13%
happy: 0.00%
sad: 19.23%
surprise: 0.00%
neutral: 60.18%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11454_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 1.73%
disgust: 0.00%
fear: 3.30%
happy: 0.00%
sad: 22.73%
surprise: 0.01%
neutral: 72.23%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11455_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.65%
disgust: 0.06%
fear: 35.45%
happy: 36.49%
sad: 16.39%
surprise: 0.65%
neutral: 7.31%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11456_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.04%
surprise: 0.00%
neutral: 99.96%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11457_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.27%
disgust: 0.00%
fear: 0.02%
happy: 2.47%
sad: 7.25%
surprise: 0.00%
neutral: 89.99%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11458_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.01%
disgust: 0.00%
fear: 11.95%
happy: 1.64%
sad: 6.77%
surprise: 0.01%
neutral: 76.63%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11459_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.88%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 3.37%
surprise: 0.01%
neutral: 92.73%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11460_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 10.98%
disgust: 0.04%
fear: 19.38%
happy: 0.10%
sad: 35.41%
surprise: 0.00%
neutral: 34.09%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11461_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 97.80%
sad: 0.00%
surprise: 0.00%
neutral: 2.20%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11462_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.79%
disgust: 0.00%
fear: 0.00%
happy: 0.28%
sad: 0.40%
surprise: 0.00%
neutral: 96.54%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11463_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 81.31%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 2.20%
surprise: 0.00%
neutral: 16.49%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11464_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 78.07%
disgust: 0.00%
fear: 0.00%
happy: 0.01%
sad: 0.29%
surprise: 0.00%
neutral: 21.63%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11465_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.06%
sad: 0.56%
surprise: 0.00%
neutral: 0.38%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11466_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 57.50%
disgust: 0.00%
fear: 0.12%
happy: 0.00%
sad: 34.08%
surprise: 0.00%
neutral: 8.29%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11467_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.88%
disgust: 0.00%
fear: 0.04%
happy: 0.07%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11468_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.24%
disgust: 0.00%
fear: 0.00%
happy: 0.08%
sad: 7.47%
surprise: 0.01%
neutral: 90.20%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11469_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 8.11%
disgust: 0.00%
fear: 1.20%
happy: 0.31%
sad: 85.21%
surprise: 0.00%
neutral: 5.17%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11470_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.48%
disgust: 0.00%
fear: 0.14%
happy: 0.03%
sad: 2.08%
surprise: 0.01%
neutral: 97.27%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11471_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 5.17%
disgust: 0.00%
fear: 5.66%
happy: 1.56%
sad: 25.96%
surprise: 0.10%
neutral: 61.55%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11472_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.13%
disgust: 0.00%
fear: 1.04%
happy: 4.15%
sad: 2.76%
surprise: 0.12%
neutral: 91.81%

Dominant emotion: neutral",neutral
